Open Time,Open,High,Low,Close,Volume,Close Time,Quote Asset Volume,Number of Trades,Taker Buy Base Asset Volume,Taker Buy Quote Asset Volume
2022-01-27 06:00:00,2390.09000000,2403.34000000,2375.35000000,2400.64000000,12136.13490000,2022-01-27 06:59:59.999,28968130.42263000,27064,6213.06670000,14832718.72793400
2022-01-27 07:00:00,2400.64000000,2419.63000000,2387.81000000,2403.78000000,17118.28850000,2022-01-27 07:59:59.999,41224806.83937400,30455,8332.85560000,20070938.43673400
2022-01-27 08:00:00,2403.78000000,2444.97000000,2385.19000000,2440.08000000,21678.21590000,2022-01-27 08:59:59.999,52362383.99984600,38607,11489.13950000,27758092.53730900
2022-01-27 09:00:00,2440.08000000,2448.89000000,2426.25000000,2441.78000000,19352.18580000,2022-01-27 09:59:59.999,47227991.29328500,31331,10476.39320000,25569939.79542100
2022-01-27 10:00:00,2441.79000000,2451.00000000,2416.43000000,2424.37000000,13081.52140000,2022-01-27 10:59:59.999,31863145.82052200,25795,6407.69440000,15613434.83098300
2022-01-27 11:00:00,2424.37000000,2459.01000000,2423.11000000,2456.66000000,15127.61520000,2022-01-27 11:59:59.999,36972428.11623500,28678,8725.85090000,21328820.58947300
2022-01-27 12:00:00,2456.67000000,2470.30000000,2442.42000000,2457.34000000,18386.13630000,2022-01-27 12:59:59.999,45176807.51729800,35486,9493.20260000,23328733.89648100
2022-01-27 13:00:00,2457.34000000,2490.70000000,2451.89000000,2487.16000000,22403.57390000,2022-01-27 13:59:59.999,55421965.06347100,39122,11308.69620000,27975210.76059600
2022-01-27 14:00:00,2487.16000000,2521.00000000,2475.38000000,2492.85000000,30456.55090000,2022-01-27 14:59:59.999,76043669.68097400,55398,15787.88760000,39425250.42655600
2022-01-27 15:00:00,2492.86000000,2517.96000000,2460.26000000,2479.84000000,28858.26660000,2022-01-27 15:59:59.999,71825980.14277700,51277,14729.80860000,36658629.39911400
2022-01-27 16:00:00,2479.60000000,2496.25000000,2449.96000000,2477.65000000,23899.67480000,2022-01-27 16:59:59.999,59058263.85119900,42672,12496.87440000,30891792.18323200
2022-01-27 17:00:00,2477.20000000,2487.84000000,2436.78000000,2448.70000000,18574.37580000,2022-01-27 17:59:59.999,45616416.46025800,37089,9076.48400000,22287315.11384000
2022-01-27 18:00:00,2448.71000000,2456.52000000,2409.51000000,2434.50000000,17728.01090000,2022-01-27 18:59:59.999,43071989.88296600,37402,8844.53100000,21488553.90184500
2022-01-27 19:00:00,2434.50000000,2447.81000000,2390.50000000,2394.90000000,27225.04800000,2022-01-27 19:59:59.999,65650704.94352400,43808,14659.37090000,35364614.51418300
2022-01-27 20:00:00,2394.90000000,2414.89000000,2337.50000000,2340.31000000,38443.94790000,2022-01-27 20:59:59.999,91178278.94059700,60143,17990.59900000,42707688.99709400
2022-01-27 21:00:00,2340.32000000,2372.54000000,2316.43000000,2360.45000000,35869.09970000,2022-01-27 21:59:59.999,83921749.78587600,59006,19610.58670000,45877800.27434800
2022-01-27 22:00:00,2360.45000000,2400.00000000,2328.49000000,2382.39000000,39628.94670000,2022-01-27 22:59:59.999,93418120.74077000,66364,20303.87940000,47873741.85406000
2022-01-27 23:00:00,2382.39000000,2431.23000000,2381.59000000,2424.25000000,28943.97980000,2022-01-27 23:59:59.999,69660577.63348100,42583,15522.73700000,37363711.56951700
2022-01-28 00:00:00,2424.02000000,2446.68000000,2411.42000000,2431.65000000,20108.18370000,2022-01-28 00:59:59.999,48816325.27335400,37007,9755.11760000,23681549.42610600
2022-01-28 01:00:00,2431.65000000,2440.92000000,2385.15000000,2396.22000000,16923.19210000,2022-01-28 01:59:59.999,40766967.14065900,33513,8178.92480000,19694526.38391400
2022-01-28 02:00:00,2396.29000000,2405.20000000,2360.00000000,2404.33000000,19776.20230000,2022-01-28 02:59:59.999,47100986.03676200,34395,9512.22520000,22662792.55091300
2022-01-28 03:00:00,2404.33000000,2455.00000000,2399.62000000,2446.92000000,24583.66190000,2022-01-28 03:59:59.999,59967444.80055900,37965,13027.92270000,31787646.86765200
2022-01-28 04:00:00,2446.91000000,2461.00000000,2424.36000000,2440.83000000,16975.01900000,2022-01-28 04:59:59.999,41524219.20261300,26550,8716.54510000,21336703.23503600
2022-01-28 05:00:00,2440.46000000,2458.42000000,2431.92000000,2448.36000000,11027.83300000,2022-01-28 05:59:59.999,26970091.10159800,19845,5019.87880000,12278165.01864800
2022-01-28 06:00:00,2448.35000000,2474.09000000,2421.08000000,2421.64000000,18221.30870000,2022-01-28 06:59:59.999,44701166.87256200,30844,8760.81060000,21493723.39637100
2022-01-28 07:00:00,2421.64000000,2440.71000000,2390.00000000,2390.30000000,22859.62470000,2022-01-28 07:59:59.999,55218347.09246200,34218,9583.93840000,23157840.75585000
2022-01-28 08:00:00,2390.31000000,2407.59000000,2375.12000000,2403.73000000,21874.59080000,2022-01-28 08:59:59.999,52241085.29342500,38854,11289.72830000,26962396.72824700
2022-01-28 09:00:00,2403.52000000,2420.99000000,2378.61000000,2389.22000000,14887.51990000,2022-01-28 09:59:59.999,35725743.51775200,29759,7881.03780000,18911532.72080600
2022-01-28 10:00:00,2389.00000000,2412.71000000,2374.70000000,2401.37000000,15467.94760000,2022-01-28 10:59:59.999,37056689.17617500,35262,8291.21850000,19868741.59606900
2022-01-28 11:00:00,2401.37000000,2407.31000000,2371.87000000,2396.84000000,13209.18880000,2022-01-28 11:59:59.999,31517458.52116100,35344,6877.92020000,16411417.32945300
2022-01-28 12:00:00,2396.84000000,2404.97000000,2357.88000000,2374.92000000,17527.64000000,2022-01-28 12:59:59.999,41677318.79700300,42087,8205.85840000,19516220.20069400
2022-01-28 13:00:00,2374.92000000,2436.91000000,2369.57000000,2430.45000000,31324.94440000,2022-01-28 13:59:59.999,75471724.36273100,51445,16667.94970000,40196128.61803000
2022-01-28 14:00:00,2430.46000000,2440.95000000,2380.11000000,2395.83000000,33507.96800000,2022-01-28 14:59:59.999,80590397.92701100,48379,13776.34110000,33155565.07279000
2022-01-28 15:00:00,2395.83000000,2448.60000000,2390.00000000,2442.94000000,28686.85530000,2022-01-28 15:59:59.999,69602483.80229900,47248,14132.95410000,34282252.81221800
2022-01-28 16:00:00,2442.94000000,2485.37000000,2433.00000000,2474.00000000,31587.27300000,2022-01-28 16:59:59.999,77895777.65159900,53457,18060.88170000,44539020.15456900
2022-01-28 17:00:00,2474.01000000,2492.26000000,2447.65000000,2454.49000000,15647.82170000,2022-01-28 17:59:59.999,38655979.05351800,34955,7847.51890000,19391365.65643400
2022-01-28 18:00:00,2454.51000000,2487.00000000,2452.29000000,2470.16000000,14179.18600000,2022-01-28 18:59:59.999,35016038.08932600,30407,7533.00000000,18602487.12700200
2022-01-28 19:00:00,2470.15000000,2478.48000000,2425.51000000,2461.74000000,14933.05550000,2022-01-28 19:59:59.999,36595205.79997100,31605,7344.43860000,18001481.46749000
2022-01-28 20:00:00,2461.74000000,2517.22000000,2459.44000000,2509.44000000,25748.91450000,2022-01-28 20:59:59.999,64165741.46001100,50065,14521.24950000,36185301.64186700
2022-01-28 21:00:00,2509.44000000,2549.50000000,2506.43000000,2533.99000000,28583.30050000,2022-01-28 21:59:59.999,72452575.80714400,46747,14765.90160000,37440253.05569200
2022-01-28 22:00:00,2533.99000000,2550.08000000,2514.37000000,2515.33000000,12391.80290000,2022-01-28 22:59:59.999,31436762.74777700,27118,6008.74060000,15249531.60855700
2022-01-28 23:00:00,2515.33000000,2558.98000000,2515.33000000,2544.99000000,15116.77220000,2022-01-28 23:59:59.999,38376652.88077200,27236,8129.91930000,20636174.73268600
2022-01-29 00:00:00,2544.99000000,2585.89000000,2539.57000000,2561.40000000,19997.42850000,2022-01-29 00:59:59.999,51301232.65289200,36512,10556.83690000,27086460.91856900
2022-01-29 01:00:00,2561.40000000,2570.38000000,2528.42000000,2531.99000000,16338.78790000,2022-01-29 01:59:59.999,41583220.63070300,29104,7945.92080000,20212193.16297100
2022-01-29 02:00:00,2532.00000000,2542.32000000,2520.01000000,2528.72000000,10974.27040000,2022-01-29 02:59:59.999,27774095.91512400,23426,5380.46730000,13619414.91138900
2022-01-29 03:00:00,2528.72000000,2545.62000000,2525.11000000,2541.48000000,12383.39980000,2022-01-29 03:59:59.999,31370246.70762500,20882,8161.75320000,20670771.31970000
2022-01-29 04:00:00,2541.48000000,2554.60000000,2536.22000000,2538.65000000,14685.31310000,2022-01-29 04:59:59.999,37384124.42786300,20593,7939.48540000,20210148.34006700
2022-01-29 05:00:00,2538.65000000,2541.00000000,2522.65000000,2533.65000000,13348.79640000,2022-01-29 05:59:59.999,33783626.34393100,24557,6861.70040000,17364727.56960200
2022-01-29 06:00:00,2533.65000000,2550.84000000,2528.87000000,2542.68000000,11427.60140000,2022-01-29 06:59:59.999,29017633.20948300,19984,5442.45180000,13820446.16245000
2022-01-29 07:00:00,2542.68000000,2570.00000000,2537.83000000,2567.94000000,23041.30270000,2022-01-29 07:59:59.999,58885121.25658300,30747,8984.36800000,22960924.19836800
2022-01-29 08:00:00,2567.94000000,2578.62000000,2552.50000000,2556.25000000,13649.19060000,2022-01-29 08:59:59.999,34983276.09569600,24473,6980.54110000,17889392.84211100
2022-01-29 09:00:00,2556.78000000,2556.82000000,2535.00000000,2549.41000000,11230.38150000,2022-01-29 09:59:59.999,28558914.38983400,19793,5917.90070000,15050249.82579900
2022-01-29 10:00:00,2549.42000000,2558.00000000,2537.00000000,2551.71000000,5816.06670000,2022-01-29 10:59:59.999,14818472.65061200,14422,2846.96080000,7252351.46655000
2022-01-29 11:00:00,2551.71000000,2555.41000000,2541.96000000,2554.84000000,7867.84600000,2022-01-29 11:59:59.999,20054927.91974300,16596,4259.85430000,10857559.64338300
2022-01-29 12:00:00,2554.83000000,2590.00000000,2540.00000000,2574.28000000,20301.76480000,2022-01-29 12:59:59.999,52193185.18589300,31291,10115.37590000,26008499.28323800
2022-01-29 13:00:00,2574.28000000,2607.69000000,2562.62000000,2606.16000000,20651.82150000,2022-01-29 13:59:59.999,53477227.16456900,35152,11842.86250000,30674481.81530200
2022-01-29 14:00:00,2606.16000000,2607.61000000,2532.26000000,2541.08000000,40546.33070000,2022-01-29 14:59:59.999,104208627.59797700,49880,23779.59180000,61082151.88680100
2022-01-29 15:00:00,2541.38000000,2553.68000000,2523.65000000,2543.36000000,22568.78150000,2022-01-29 15:59:59.999,57288897.77389100,37697,11849.69240000,30074049.01784900
2022-01-29 16:00:00,2543.68000000,2562.03000000,2527.01000000,2558.74000000,14744.91490000,2022-01-29 16:59:59.999,37527397.56793100,24990,6906.45980000,17582832.82476600
2022-01-29 17:00:00,2558.75000000,2577.00000000,2557.50000000,2564.86000000,10801.02890000,2022-01-29 17:59:59.999,27726044.65752200,23713,5942.44020000,15254425.70565700
2022-01-29 18:00:00,2564.86000000,2601.62000000,2563.20000000,2592.26000000,12038.60450000,2022-01-29 18:59:59.999,31105304.32395500,27943,6502.96510000,16801600.61778900
2022-01-29 19:00:00,2592.07000000,2605.55000000,2587.01000000,2589.99000000,9856.93930000,2022-01-29 19:59:59.999,25583950.02882100,20741,4730.12150000,12277863.68936700
2022-01-29 20:00:00,2589.99000000,2636.66000000,2580.25000000,2605.79000000,32741.79240000,2022-01-29 20:59:59.999,85520942.54737700,53829,16581.78510000,43319828.31700000
2022-01-29 21:00:00,2605.80000000,2636.02000000,2600.23000000,2614.67000000,14734.03290000,2022-01-29 21:59:59.999,38646144.39680700,29094,8443.64710000,22144132.89324700
2022-01-29 22:00:00,2614.67000000,2619.53000000,2593.38000000,2600.09000000,8153.20320000,2022-01-29 22:59:59.999,21221263.41784400,22071,3933.86360000,10238737.02232000
2022-01-29 23:00:00,2600.20000000,2604.33000000,2581.19000000,2601.43000000,8767.22500000,2022-01-29 23:59:59.999,22711348.92031900,18527,4835.35090000,12526227.87619700
2022-01-30 00:00:00,2601.43000000,2614.97000000,2563.49000000,2568.64000000,21689.17550000,2022-01-30 00:59:59.999,56143383.30416800,35853,9559.47780000,24747888.41886100
2022-01-30 01:00:00,2568.65000000,2585.65000000,2565.00000000,2581.49000000,8718.61310000,2022-01-30 01:59:59.999,22463946.12644000,19103,4714.95630000,12148235.74964200
2022-01-30 02:00:00,2581.49000000,2584.28000000,2569.22000000,2580.66000000,7736.91830000,2022-01-30 02:59:59.999,19945585.25428500,17050,3709.53470000,9564135.18260100
2022-01-30 03:00:00,2580.84000000,2587.97000000,2566.70000000,2570.48000000,6657.01560000,2022-01-30 03:59:59.999,17162351.15725300,14480,3644.73520000,9394257.36459500
2022-01-30 04:00:00,2570.48000000,2592.39000000,2568.00000000,2590.37000000,11146.91280000,2022-01-30 04:59:59.999,28715208.49114400,19710,6977.92100000,17976036.95124900
2022-01-30 05:00:00,2590.36000000,2613.32000000,2588.10000000,2605.21000000,14907.97240000,2022-01-30 05:59:59.999,38791546.74985200,24048,8519.02170000,22164013.29455100
2022-01-30 06:00:00,2605.21000000,2619.90000000,2595.96000000,2615.88000000,14733.53440000,2022-01-30 06:59:59.999,38383097.08478700,20852,8575.46090000,22337242.70142600
2022-01-30 07:00:00,2615.89000000,2632.40000000,2608.92000000,2618.89000000,11614.10020000,2022-01-30 07:59:59.999,30427305.27754800,21772,6277.80010000,16449944.40029900
2022-01-30 08:00:00,2618.89000000,2627.33000000,2600.00000000,2606.88000000,11337.99590000,2022-01-30 08:59:59.999,29621025.93252000,21593,4355.17090000,11379018.49206600
2022-01-30 09:00:00,2606.87000000,2616.97000000,2597.30000000,2609.86000000,7203.98080000,2022-01-30 09:59:59.999,18793060.64254800,17017,3338.39550000,8710524.74064900
2022-01-30 10:00:00,2609.87000000,2627.12000000,2604.43000000,2627.12000000,7930.59770000,2022-01-30 10:59:59.999,20749131.74132500,17408,4284.41160000,11211607.47038600
2022-01-30 11:00:00,2627.00000000,2640.00000000,2610.09000000,2626.24000000,9122.97150000,2022-01-30 11:59:59.999,23933066.77981000,22878,5415.20870000,14207171.39419100
2022-01-30 12:00:00,2626.24000000,2639.00000000,2608.00000000,2615.60000000,11031.28140000,2022-01-30 12:59:59.999,28926193.63335600,22311,5360.30440000,14066808.22353700
2022-01-30 13:00:00,2615.75000000,2623.16000000,2603.24000000,2610.35000000,7654.83470000,2022-01-30 13:59:59.999,20007684.43034000,18704,3665.31320000,9580244.75268600
2022-01-30 14:00:00,2610.35000000,2618.76000000,2585.58000000,2601.99000000,13519.52030000,2022-01-30 14:59:59.999,35123448.59534500,28505,6908.06270000,17953324.85488900
2022-01-30 15:00:00,2601.98000000,2621.40000000,2593.78000000,2617.20000000,12226.29030000,2022-01-30 15:59:59.999,31920416.57631300,23619,6529.42350000,17049753.04301300
2022-01-30 16:00:00,2617.19000000,2623.83000000,2592.52000000,2598.12000000,8512.53120000,2022-01-30 16:59:59.999,22194205.55899000,18695,4462.18290000,11637400.01332500
2022-01-30 17:00:00,2598.12000000,2620.97000000,2586.64000000,2618.46000000,7742.69400000,2022-01-30 17:59:59.999,20161073.77722200,19155,4106.08980000,10691584.08760900
2022-01-30 18:00:00,2618.46000000,2624.66000000,2595.41000000,2597.53000000,7979.75230000,2022-01-30 18:59:59.999,20841019.93255000,18198,4056.67540000,10593795.37129500
2022-01-30 19:00:00,2597.53000000,2597.69000000,2552.95000000,2560.25000000,18710.57610000,2022-01-30 19:59:59.999,48096629.91087500,37065,8631.03490000,22178072.79937000
2022-01-30 20:00:00,2560.25000000,2582.86000000,2542.50000000,2575.42000000,17851.59870000,2022-01-30 20:59:59.999,45720039.12681800,35072,9285.76710000,23781582.67359700
2022-01-30 21:00:00,2575.43000000,2579.06000000,2548.78000000,2559.69000000,10568.88240000,2022-01-30 21:59:59.999,27069216.73073400,21739,5424.28090000,13892695.33091200
2022-01-30 22:00:00,2559.70000000,2581.29000000,2544.39000000,2575.68000000,9278.05850000,2022-01-30 22:59:59.999,23788260.08991800,23562,5169.23300000,13259476.28312100
2022-01-30 23:00:00,2575.59000000,2632.60000000,2575.27000000,2601.68000000,32894.27780000,2022-01-30 23:59:59.999,86062937.66098000,46089,14103.72670000,36870874.00273100
2022-01-31 00:00:00,2601.67000000,2608.48000000,2533.17000000,2538.98000000,30954.07570000,2022-01-31 00:59:59.999,79390801.48440900,53131,14668.50290000,37630245.37208100
2022-01-31 01:00:00,2538.98000000,2550.53000000,2521.55000000,2525.04000000,24726.02990000,2022-01-31 01:59:59.999,62749151.27155200,39265,9655.73480000,24507590.72407000
2022-01-31 02:00:00,2525.04000000,2525.88000000,2490.75000000,2512.25000000,31943.56630000,2022-01-31 02:59:59.999,80087255.92049900,50002,13709.89580000,34393764.54654500
2022-01-31 03:00:00,2512.26000000,2521.90000000,2501.95000000,2512.07000000,12480.18870000,2022-01-31 03:59:59.999,31351964.03514300,21873,6063.01260000,15232160.29936900
2022-01-31 04:00:00,2512.07000000,2512.07000000,2476.07000000,2498.70000000,14347.18850000,2022-01-31 04:59:59.999,35811987.39392400,26084,6499.70280000,16220493.15934700
2022-01-31 05:00:00,2498.70000000,2510.87000000,2490.29000000,2508.45000000,7045.47840000,2022-01-31 05:59:59.999,17620941.52276300,16147,3224.73880000,8066050.61301800
2022-01-31 06:00:00,2508.46000000,2516.59000000,2502.38000000,2506.05000000,7278.41560000,2022-01-31 06:59:59.999,18267495.83560400,16208,3645.09960000,9148171.85475600
2022-01-31 07:00:00,2506.05000000,2529.54000000,2502.82000000,2529.07000000,9790.83300000,2022-01-31 07:59:59.999,24668417.42945300,22488,5242.32320000,13209653.21614000
2022-01-31 08:00:00,2529.07000000,2534.89000000,2523.03000000,2532.07000000,7399.50970000,2022-01-31 08:59:59.999,18712258.48529000,18101,3955.20230000,10001792.42809400
2022-01-31 09:00:00,2531.91000000,2546.56000000,2523.27000000,2542.13000000,10341.34920000,2022-01-31 09:59:59.999,26237441.19936900,18986,5243.60780000,13303236.11183600
2022-01-31 10:00:00,2542.13000000,2556.43000000,2534.33000000,2552.07000000,7941.22880000,2022-01-31 10:59:59.999,20215552.82576900,18597,4435.91450000,11294475.02765400
2022-01-31 11:00:00,2552.07000000,2569.75000000,2518.45000000,2558.01000000,18248.49850000,2022-01-31 11:59:59.999,46437904.34503100,30026,9391.92690000,23918225.70758700
2022-01-31 12:00:00,2558.00000000,2572.41000000,2520.00000000,2540.09000000,17385.97210000,2022-01-31 12:59:59.999,44121783.06780100,31486,8212.73800000,20842086.63697700
2022-01-31 13:00:00,2540.20000000,2570.00000000,2520.00000000,2558.41000000,14177.71760000,2022-01-31 13:59:59.999,36125955.52205400,26247,7213.24480000,18389236.56685200
2022-01-31 14:00:00,2558.41000000,2590.60000000,2552.38000000,2587.07000000,15820.32920000,2022-01-31 14:59:59.999,40641951.79373700,32599,7990.49660000,20527623.55555100
2022-01-31 15:00:00,2587.07000000,2635.00000000,2582.67000000,2620.66000000,40665.13720000,2022-01-31 15:59:59.999,106368935.66850500,66259,21637.08100000,56601097.01427900
2022-01-31 16:00:00,2620.66000000,2692.79000000,2613.35000000,2685.00000000,48694.37710000,2022-01-31 16:59:59.999,129324027.54514900,79454,27985.72340000,74347906.27620100
2022-01-31 17:00:00,2684.78000000,2696.33000000,2669.28000000,2686.82000000,31359.79430000,2022-01-31 17:59:59.999,84113003.68690600,55708,16817.57580000,45106664.35935500
2022-01-31 18:00:00,2686.90000000,2694.92000000,2673.04000000,2679.17000000,14535.96910000,2022-01-31 18:59:59.999,39006146.26071700,36940,6994.65190000,18771936.87023200
2022-01-31 19:00:00,2679.17000000,2706.77000000,2661.53000000,2672.72000000,26051.81000000,2022-01-31 19:59:59.999,69974339.89455300,56117,14091.07800000,37878473.32616200
2022-01-31 20:00:00,2672.50000000,2694.85000000,2662.51000000,2683.97000000,17418.77870000,2022-01-31 20:59:59.999,46649444.70856500,34074,8337.79300000,22327641.04808100
2022-01-31 21:00:00,2684.10000000,2688.68000000,2673.93000000,2679.63000000,8589.79750000,2022-01-31 21:59:59.999,23021611.00306000,19844,5018.61500000,13450145.74379500
2022-01-31 22:00:00,2680.03000000,2705.84000000,2677.72000000,2680.00000000,12960.54810000,2022-01-31 22:59:59.999,34857634.81255700,25815,7545.65450000,20291040.33686800
2022-01-31 23:00:00,2680.00000000,2690.00000000,2676.70000000,2686.94000000,14428.25780000,2022-01-31 23:59:59.999,38732521.86701900,19546,9075.23920000,24366364.14459200
2022-02-01 00:00:00,2686.94000000,2706.00000000,2673.52000000,2689.05000000,14612.91260000,2022-02-01 00:59:59.999,39300527.88789100,27009,7720.33610000,20771964.32522700
2022-02-01 01:00:00,2689.04000000,2702.00000000,2678.79000000,2684.54000000,11068.09810000,2022-02-01 01:59:59.999,29810272.66807700,22156,6541.65580000,17614531.41494900
2022-02-01 02:00:00,2684.54000000,2719.00000000,2680.08000000,2715.08000000,12803.10860000,2022-02-01 02:59:59.999,34580281.07844700,32229,7113.92870000,19207536.16371700
2022-02-01 03:00:00,2715.09000000,2757.90000000,2709.30000000,2751.62000000,30008.54702000,2022-02-01 03:59:59.999,82122521.73378500,60391,17304.97142000,47353324.31542500
2022-02-01 04:00:00,2751.63000000,2767.31000000,2734.00000000,2743.97000000,14842.09610000,2022-02-01 04:59:59.999,40780071.94812800,27258,6478.66520000,17808349.47798400
2022-02-01 05:00:00,2743.97000000,2751.75000000,2731.57000000,2732.85000000,11401.28500000,2022-02-01 05:59:59.999,31272653.46667500,19484,5259.50600000,14424778.60002700
2022-02-01 06:00:00,2732.85000000,2739.16000000,2718.22000000,2733.23000000,11106.37610000,2022-02-01 06:59:59.999,30312677.60867800,23013,5436.14070000,14836325.23131000
2022-02-01 07:00:00,2733.22000000,2746.56000000,2732.21000000,2736.69000000,7894.09430000,2022-02-01 07:59:59.999,21627375.12799300,18503,4145.73920000,11358367.24968200
2022-02-01 08:00:00,2736.69000000,2766.00000000,2732.00000000,2765.65000000,12231.27260000,2022-02-01 08:59:59.999,33633326.23907200,24963,7132.02390000,19608042.56406900
2022-02-01 09:00:00,2765.28000000,2796.79000000,2728.97000000,2735.40000000,35639.56910000,2022-02-01 09:59:59.999,98501319.68443900,63580,16871.72660000,46652032.20156800
2022-02-01 10:00:00,2735.40000000,2746.35000000,2719.00000000,2735.96000000,15748.27630000,2022-02-01 10:59:59.999,43060213.62199200,29966,7360.04050000,20128094.72548500
2022-02-01 11:00:00,2735.95000000,2769.80000000,2729.99000000,2761.32000000,18735.36590000,2022-02-01 11:59:59.999,51583416.45052600,31912,8365.69630000,23018534.12184300
2022-02-01 12:00:00,2761.31000000,2788.96000000,2754.76000000,2781.23000000,17411.96300000,2022-02-01 12:59:59.999,48301887.52023300,34377,8638.20600000,23966225.27277800
2022-02-01 13:00:00,2781.23000000,2804.99000000,2766.26000000,2791.61000000,22437.10100000,2022-02-01 13:59:59.999,62561758.30835200,45956,12346.02130000,34434010.31194400
2022-02-01 14:00:00,2791.60000000,2811.26000000,2756.30000000,2771.45000000,32716.39410000,2022-02-01 14:59:59.999,91137537.98822600,65900,15859.91510000,44204065.48481600
2022-02-01 15:00:00,2771.46000000,2773.68000000,2732.05000000,2768.54000000,26624.08330000,2022-02-01 15:59:59.999,73202830.96952400,50111,13316.17150000,36620026.24310900
2022-02-01 16:00:00,2768.14000000,2813.00000000,2766.18000000,2801.99000000,20783.57770000,2022-02-01 16:59:59.999,57933187.43365700,42013,12391.98130000,34554556.04947600
2022-02-01 17:00:00,2801.98000000,2809.00000000,2765.48000000,2782.01000000,16688.92620000,2022-02-01 17:59:59.999,46462802.66631500,32988,7172.14010000,19973775.73860900
2022-02-01 18:00:00,2782.00000000,2801.11000000,2760.00000000,2768.32000000,11438.12130000,2022-02-01 18:59:59.999,31817117.23166900,25837,6065.51700000,16880106.38551800
2022-02-01 19:00:00,2768.32000000,2777.28000000,2750.44000000,2751.02000000,11915.98780000,2022-02-01 19:59:59.999,32910108.68737800,27303,5368.50350000,14826325.43482700
2022-02-01 20:00:00,2751.03000000,2786.00000000,2750.42000000,2770.08000000,9831.58310000,2022-02-01 20:59:59.999,27233311.78438100,22736,5447.05970000,15082608.57916300
2022-02-01 21:00:00,2769.56000000,2797.66000000,2769.38000000,2796.58000000,10031.44590000,2022-02-01 21:59:59.999,27936927.07350200,22414,5612.87040000,15631436.63302400
2022-02-01 22:00:00,2796.57000000,2804.02000000,2775.06000000,2788.05000000,6818.35120000,2022-02-01 22:59:59.999,19028686.72419000,22473,3643.56220000,10169351.35416900
2022-02-01 23:00:00,2788.05000000,2803.78000000,2776.26000000,2787.23000000,7245.73730000,2022-02-01 23:59:59.999,20230676.90022900,17771,3774.66510000,10538645.62551200
2022-02-02 00:00:00,2787.48000000,2803.53000000,2760.00000000,2772.63000000,15057.82130000,2022-02-02 00:59:59.999,41855131.08629800,27169,7641.95980000,21237587.31146600
2022-02-02 01:00:00,2772.62000000,2780.25000000,2744.36000000,2756.54000000,11596.61540000,2022-02-02 01:59:59.999,32001071.02504900,22735,5401.55080000,14908032.12479700
2022-02-02 02:00:00,2756.54000000,2779.34000000,2741.67000000,2775.33000000,10782.79720000,2022-02-02 02:59:59.999,29809200.37648800,18935,5913.65860000,16349487.72740200
2022-02-02 03:00:00,2775.33000000,2797.00000000,2774.16000000,2781.05000000,9299.97660000,2022-02-02 03:59:59.999,25917201.60003900,17727,4761.92070000,13270248.75405700
2022-02-02 04:00:00,2781.05000000,2781.06000000,2757.44000000,2759.95000000,9904.91440000,2022-02-02 04:59:59.999,27419845.94544500,16877,5274.74700000,14602752.63320100
2022-02-02 05:00:00,2759.95000000,2769.04000000,2750.00000000,2764.01000000,9676.69550000,2022-02-02 05:59:59.999,26683788.42512700,15891,4944.00230000,13634778.88528800
2022-02-02 06:00:00,2764.00000000,2781.43000000,2741.05000000,2752.99000000,12137.86770000,2022-02-02 06:59:59.999,33488136.80667600,22859,5530.15180000,15264984.48159100
2022-02-02 07:00:00,2752.98000000,2761.85000000,2742.38000000,2749.36000000,8760.76430000,2022-02-02 07:59:59.999,24107899.17759000,18483,4055.48480000,11160274.19636700
2022-02-02 08:00:00,2749.35000000,2764.20000000,2740.00000000,2762.91000000,8929.92200000,2022-02-02 08:59:59.999,24590976.63325500,18636,4629.31090000,12749262.78198000
2022-02-02 09:00:00,2762.92000000,2777.71000000,2756.84000000,2775.35000000,9040.75380000,2022-02-02 09:59:59.999,25031487.06263100,20592,5160.98500000,14290262.93085200
2022-02-02 10:00:00,2775.36000000,2776.06000000,2761.23000000,2764.15000000,7796.86790000,2022-02-02 10:59:59.999,21573234.70965200,17448,3400.02740000,9408589.90886200
2022-02-02 11:00:00,2764.15000000,2769.40000000,2752.89000000,2766.89000000,5235.86690000,2022-02-02 11:59:59.999,14457425.37381800,15638,2694.98960000,7440930.15366600
2022-02-02 12:00:00,2766.90000000,2810.88000000,2765.70000000,2800.99000000,23052.38250000,2022-02-02 12:59:59.999,64383670.46741500,39441,12787.05680000,35692054.80216100
2022-02-02 13:00:00,2800.99000000,2804.17000000,2770.53000000,2773.99000000,15138.85610000,2022-02-02 13:59:59.999,42147963.82098200,26185,6865.42310000,19117846.57270500
2022-02-02 14:00:00,2774.00000000,2777.60000000,2684.00000000,2687.05000000,53915.04410000,2022-02-02 14:59:59.999,147203931.67484700,78346,22800.93160000,62285742.17908300
2022-02-02 15:00:00,2687.05000000,2703.17000000,2652.92000000,2663.90000000,41081.03350000,2022-02-02 15:59:59.999,109900879.56451400,65976,19847.09520000,53098655.85374500
2022-02-02 16:00:00,2663.90000000,2674.72000000,2638.00000000,2669.77000000,37920.12970000,2022-02-02 16:59:59.999,100670945.41643900,59306,18004.15350000,47807459.67014800
2022-02-02 17:00:00,2669.76000000,2694.99000000,2662.18000000,2685.83000000,18552.13240000,2022-02-02 17:59:59.999,49696587.29135700,33576,9331.24590000,24998855.33841500
